Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
10910,1.084898593,0.199358535,1.606916237,2.880893134,-0.688178667,0.627886171,-0.844409054,0.320399154,1.650858764,0.129207332,-0.077701598,-3.165646158,-0.05237858,1.388922022,-0.600845867,0.37940115,0.69325224,-0.166050337,-1.392102311,-0.348521009,-0.229154915,-0.30636858,0.107861358,-0.032271305,0.144010584,-0.046771643,0.02150459,0.022237399,0,0
10959,1.189557304,-0.020705054,0.983906269,0.253853666,-0.842890153,-0.617495763,-0.51350424,-0.086365336,1.413926796,-0.361103241,2.577287349,-1.439792943,1.992752443,1.619468505,-0.170514429,0.609301578,0.098952061,0.544981459,-0.192586277,-0.055531068,0.002239639,0.244991592,-0.006168541,0.574073283,0.160766036,0.999528171,-0.090918976,-0.001492952,15.95,0
10959,1.229123346,-0.011769229,0.768092094,0.125502662,-0.558242375,-0.307064799,-0.507497481,-0.067702555,1.408773136,-0.367948915,2.148821018,-1.468783659,2.361077807,1.532546597,-0.161988999,0.751269386,-0.110052015,0.684408817,0.006212511,-0.022697399,-0.030148172,0.170185529,-0.074300525,0.049198097,0.241390134,1.031674381,-0.089626314,-0.006466108,14.95,0
10963,1.188582422,-0.090370973,0.967334114,0.265575096,-0.934336206,-0.648870885,-0.577836585,-0.033438322,1.560097429,-0.332642777,2.41413779,-1.951510229,1.027870113,1.811716976,-0.065616653,0.653706182,0.154903033,0.66226241,-0.186706402,-0.117919191,-0.008668073,0.167275134,0.004874238,0.53495091,0.12764427,1.00332733,-0.097128942,-0.003683744,15.95,0
10993,-0.656812826,-0.335557685,1.392609592,-0.238075736,1.541837995,0.153548779,-0.335491196,-0.074522151,1.02597055,-0.318166948,0.902316482,-2.087371766,2.97811478,1.166287316,0.05717122,0.663468462,-0.488061686,1.361953244,1.346848545,0.492621619,0.034637451,0.30044661,-0.153503219,-1.343435296,-0.484665724,1.083275054,-0.126472731,-0.082075043,15.95,0
11004,1.226231545,-0.109795455,0.739753275,0.139035246,-0.676053766,-0.337849505,-0.594982324,0.006406328,1.606863302,-0.329967102,1.925596763,-2.164938923,1.05221868,1.793287671,-0.018239353,0.812805566,-0.035218221,0.845216866,0.014731204,-0.104531641,-0.044592997,0.062450568,-0.059469609,0.0134091,0.196730968,1.035954406,-0.098372758,-0.009103382,15.95,0
11019,1.447656519,-0.66226598,-0.816183197,-1.622779274,1.39580849,3.34054154,-1.32339837,0.741862783,0.461248561,0.302084114,0.950672261,-3.220146571,1.894636696,1.329477115,0.316260186,1.559466414,0.410528443,-0.613284089,0.641767609,0.172724003,-0.093087477,-0.266849729,-0.012382087,0.951073595,0.499570739,-0.306994172,-0.009117756,0.009481272,15.95,0
11025,1.260138406,-0.166667906,0.476571719,0.158746751,-0.538251378,-0.376978631,-0.490456911,-0.099715096,1.941903179,-0.500361023,-0.27699541,-3.170810923,0.94684055,1.627932805,0.752661082,0.780978226,0.047379428,0.555072137,-0.088180065,-0.070849626,-0.119016916,-0.178264744,-0.127676113,-0.464639165,0.276534885,1.084178401,-0.101336845,-8.24832e-4,39,0
11032,-0.720702306,-0.113496721,1.682404314,-0.339901834,0.386946042,-0.555047646,-0.043805072,-0.200370097,1.401319794,-0.303037765,1.794386837,-2.54702001,0.910729978,1.495713008,-0.248453346,0.619722,-0.165623054,1.000144482,0.185404205,-0.133349924,0.027764823,0.474999009,-0.160577279,0.026288328,-0.977024352,0.848558982,-0.114454902,-0.106820743,47.85,0
11032,-1.256056425,1.011156324,1.215155892,-0.853730481,-0.784579479,-0.504352037,0.303929435,0.444910455,1.472960814,-1.003355784,1.68297514,-1.549760624,1.08047859,1.540118073,-2.502535127,0.079733138,0.590618106,0.12839736400000001,-0.299365044,-0.042509281,-0.135447923,0.058680327,-0.020455881,0.546385578,-0.163957379,0.841107281,0.260524275,0.144810708,68.6,0
11048,1.260778953,-0.158186721,0.523902547,0.028789803,-0.481407555,-0.071986744,-0.637554075,0.064173809,1.714894975,-0.314813821,1.39724447,-2.587293837,0.65275882,1.860458026,0.070740384,0.980448135,-0.188146927,1.066808518,0.205625313,-0.120112888,-0.082843465,-0.068100987,-0.115903464,-0.51284433,0.246435499,1.069123919,-0.102112882,-0.015332706,15.95,0
11049,-0.937689294,1.036231331,1.527833011,-0.705436409,-0.504281027,-0.928310415,0.016311138,0.313895091,1.095871947,-1.193447568,0.327362933,-2.204952351,2.238810682,1.529116338,-0.167136737,0.708845236,0.183831301,0.231960006,-0.950515175,-0.027629077,0.051484433,0.339451602,-0.057337914,0.412458362,-0.366022608,0.85104868,0.141739769,0.112635973,14.95,0
11053,1.297833588,-0.067383426,0.33790582,-0.10676546,-0.099924795,0.261175392,-0.551560622,0.016535603,1.530972433,-0.356599922,1.18829487,-1.988279614,2.185470209,1.542453817,-0.049609491,1.061539083,-0.455909908,1.056292108,0.387732332,-0.010596233,-0.099786532,-0.044591792,-0.195412388,-0.96874267,0.363473179,1.095181925,-0.093436754,-0.017258424,15.95,0
11065,1.25932797,-0.019017152,0.67983075,0.393014381,-0.654059476,-0.7032546,-0.247069717,-0.247410609,1.97859392,-0.750185433,0.341031362,-1.720023095,2.163006327,1.08975313,-1.103459699,-0.42168390100000003,0.888813823,-0.513188749,0.253028285,-0.088953032,-0.257577464,-0.224073616,-0.057534199,0.436034547,0.439104408,1.071414165,-0.090368023,-0.004834972,9,0
11074,-0.909413315,0.953694244,1.303013494,-0.810021316,-0.339023797,-0.672115472,-0.049215061,0.391284527,1.256005852,-1.168843538,-0.259785707,-2.81029396,1.495362919,1.665302669,-0.040024898,0.892870036,0.050628534,0.496381729,-0.757627852,-0.061300728,0.010412091,0.180046747,-0.107335803,-0.12328979,-0.327632799,0.885277094,0.135509852,0.10478582,15.95,0
11083,1.203103126,-0.093946769,0.881628756,0.216944855,-0.831592098,-0.530375997,-0.580427964,-0.021759952,1.570179303,-0.333123449,2.234500962,-2.005310326,1.090556456,1.794066469,-0.053479965,0.712511403,0.078522259,0.72617956,-0.109275143,-0.109540771,-0.021900958,0.131533232,-0.020900359,0.329442566,0.156026432,1.016007737,-0.097224811,-0.005714853,15.95,0
11114,-1.453855835,-0.088035451,1.767600154,-2.937859542,-0.163958943,0.657990763,-0.104309065,0.428126817,2.818812757,-1.71010845,1.096604648,-2.522971062,0.70200075,1.386641243,0.617093161,0.697183089,-0.459453561,1.530985018,-0.314936365,0.149276092,0.040984628,0.520660832,-0.345909694,-1.349629887,0.566760803,0.069933951,0.403052043,0.194371433,107.73,0
11151,-0.790062457,1.371720703,1.333440027,1.62219319,-0.315468028,-0.103216729,0.235080666,0.438977371,0.830172832,-0.709898753,0.42410813,-2.230411094,1.223921079,1.841051123,-0.55423156,-1.206943692,1.663648888,-0.435925602,0.389166525,-0.008422592,-0.114428283,0.112386754,0.002230287,0.340471069,-0.13451704,-0.279111368,0.269884583,0.139734842,29.59,0
11181,1.184117204,0.244330937,-0.515460579,1.728706574,2.22388748,4.119249617,-0.696377601,0.913148631,0.872635404,0.206658021,0.289389603,-2.502892618,1.488564894,1.47186399,-1.180199039,0.575526796,-0.005775824,0.04250925,-0.417813208,-0.061507849,-0.485079315,-1.225523824,0.049447009,0.911164652,0.506262403,-0.204658204,-0.01821398,0.01592936,19.38,0
11308,-2.364069499,-1.464646103,2.619233477,-1.375676775,0.752698106,-0.588183523,1.170032553,-2.378477653,4.523347615,1.570363907,3.472924085,-1.464463011,2.582142617,-1.132130743,0.520993611,-1.360657559,-0.344312141,0.626402751,1.791431759,-0.874520242,-0.591720128,1.222219795,0.13071272,0.615579417,-0.113032294,-0.310428724,-2.757379134,-1.068936788,0.02,0
11339,1.115482233,0.483778742,1.061984997,2.849450083,-0.1380059,0.310513587,-0.240062037,0.07757243,1.063137597,0.121159894,0.212878343,-2.455544185,1.117574362,1.434231377,-1.074952909,-0.025989882,0.793325009,-0.805304179,-1.139543964,-0.274640345,-0.418387961,-0.830334484,0.132147737,-0.035525102,0.266676639,-0.186721911,-0.003651987,0.015633028,3.78,0
11348,-1.085233454,1.605123479,2.042282786,0.331257343,0.229720193,-0.33049524,0.654806043,-1.265847899,0.934513437,0.238305518,2.92931543,-1.941991884,1.787317788,0.740740853,-0.069442497,-0.001530479,0.684992088,0.571212128,0.636516546,0.295159537,0.28096115,-0.972129952,-0.094652115,0.425364395,0.031230972,0.117371277,-0.066114631,-0.243767915,8.95,0
11355,1.151680267,-0.009270191,0.826432286,0.1279819,-0.483058145,-0.217215376,-0.40406874,-0.017532025,1.584839825,-0.690633144,1.540050774,-1.776543701,2.092089018,1.561292823,0.951401018,-0.328592245,1.028066202,-1.208587709,-1.030141497,-0.131552362,-0.194211433,-0.238257942,0.193350708,0.096404425,-0.087814216,0.902536103,-0.063393776,0.002549333,14.74,0
11408,1.202464978,-0.766465739,0.669723649,-0.545712955,-1.034757899,-0.089051881,-0.960315192,0.054927519,0.486939565,0.382823008,2.452884698,-2.728334569,1.12715061,1.531008408,-0.201084733,1.154323916,0.962644217,-0.636787003,0.048017515,0.094697752,0.310820288,0.932668402,-0.157612361,0.002796401,0.400577809,-0.056573132,-0.012791007,0.006518381,70.78,0
11503,-0.260929145,0.283169838,1.943299274,-0.062000989,-0.645027297,-0.481638613,-0.153697937,-0.072105243,2.367917025,-1.477333169,0.321406241,-2.084565912,1.633862054,1.260148093,0.679427532,-1.586088683,1.415473375,0.808164163,2.255829306,0.178903758,0.094245997,0.830463724,-0.198563893,0.401408729,-0.121882315,-0.372779205,0.213477869,0.15646022,22.81,0
11607,-3.771315026,-2.757319166,0.960179501,-2.849845468,-0.856237068,0.169014972,0.806861221,0.254303162,3.185229455,-2.920960283,2.452664717,-0.981591111,1.321895923,1.464040013,-0.159944638,-0.429798877,0.459184675,0.320136386,-1.187882238,-0.118411113,0.066406031,0.626667625,-0.749066735,-0.213466727,0.569575694,-0.907250367,0.466694465,-0.851935828,511.83,0
11636,1.316555057,-0.19819937,0.10707849,-0.030052052,-0.057971922,0.362755657,-0.47820896,0.067070719,2.02478459,-0.536710366,0.58813117,-2.225645499,0.910686085,1.483885255,-1.551107305,0.235423044,0.225603938,0.596003509,1.06371678,-0.129992679,-0.312920487,-0.474614338,-0.218014054,-1.01304332,0.543411437,1.14300894,-0.104582391,-0.032288539,6.03,0
11772,-0.260289553,0.669945963,1.934571732,-0.048570999,-0.009067002,-0.595096063,0.672181165,-0.573843844,1.078047843,0.077760479,2.621876561,-2.381529364,0.997110855,1.422317945,-0.03246753,-0.085428914,0.302866153,0.442464326,0.811896794,0.099860065,-0.21150613099999999,-0.174826385,-0.130531109,0.51533439,-0.311576361,0.863117033,-0.702070838,-0.463250596,12.99,0
11779,1.166549824,-0.229930076,0.650517586,0.308876184,-0.720270801,-0.396910232,-0.390888423,-0.04466883,1.88195446,-0.560873027,1.855244097,-1.613248739,0.984671479,1.510687623,-1.680490055,-0.171211892,0.702510618,0.121178867,0.540876977,-0.096766572,-0.202992814,-0.214367988,-0.078771334,0.356661393,0.362207494,1.054767593,-0.106139032,-0.012938039,34.3,0
11816,-0.765095083,0.562794669,-0.885346684,-2.588230013,1.98882932,2.963950552,-0.400775608,1.071861582,-0.366301201,-0.129554328,0.28489857,-2.92825645,1.816727783,1.931204144,-0.552814907,-0.927767955,0.184700515,1.563408047,-1.056327872,-0.422562602,-0.512878257,-1.019038837,-0.004510313,0.953657521,-0.278727325,0.773702547,0.009935341,0.116981261,12.5,0
12087,1.275134076,-0.079515492,0.437923288,0.276196378,-0.41280259,-0.389497144,-0.25390163,-0.206554359,2.034487078,-0.750750586,-0.159565255,-1.969768464,2.120636172,1.087547406,-1.047070091,-0.257709072,0.702765613,-0.319299717,0.451523709,-0.056945896,-0.287481996,-0.340597805,-0.131078059,-0.087349268,0.501784822,1.103099989,-0.094197584,-0.00844034,20.3,0
12105,1.23177728,0.29883303,0.029287698,1.155621225,0.697227763,0.968389651,-0.123067891,0.103886601,1.315762428,-0.339453246,1.019724086,-1.404107405,2.268749408,1.493663052,-1.502182018,-0.196096608,0.224565929,0.14981809,0.21978001,-0.152986812,-0.285255012,-0.322572703,-0.229396969,-1.340384352,0.811256232,-0.287432261,0.012787173,-0.013892071,1.99,0
12106,-0.742656829,0.921660892,1.398959728,1.153196366,0.254478127,-0.57617439,0.538343492,-0.076616568,0.937684087,-0.292151517,0.812327476,-2.891825949,0.734636167,1.925970979,0.63239222,-0.708778299,0.974652739,-0.071639755,-0.258866467,-0.037412623,0.002527936,0.417747917,0.127500976,0.32679427,-0.324918731,-0.348770512,0.289293601,0.213959886,22.06,0
12121,-1.138639759,-0.192995822,1.761348171,-1.09367373,0.71346063,-1.362580481,0.18830556,-0.08565334,1.729579793,-1.612425902,-0.147674703,-2.219361871,1.361334128,1.045881079,-2.301737035,0.13296617,0.285012618,-0.43597569,-1.322491026,-0.078384083,-0.088003856,-0.123359904,-0.016869732,0.407900537,-0.107812155,0.701776269,-0.04557582,0.12255791,17.5,0
12156,-2.270104597,0.05610007,1.360449857,1.747917091,-2.497616867,2.879064087,2.852913365,-1.160246316,0.377899057,-0.711519613,1.047038619,-2.291844318,2.26303005,0.914620522,-1.664219237,1.723229353,-0.726906101,1.155804773,-1.168249297,-0.985344839,0.461358216,0.015414619,-0.415520036,-0.46575687,0.508512045,0.052309003,0.656898015,-0.30615782,816.9,0
12187,1.127257038,0.170387028,1.675701998,1.662017319,-1.09304552,-0.447651349,-0.590031346,-0.071291396,2.015258534,-0.595300444,0.775875832,-1.407393013,2.407610392,0.941285862,-0.69039837,-0.146747058,0.630989244,-0.066325669,-0.619968419,-0.150917643,-0.170889606,0.009831745,0.066699007,0.877103117,0.350030387,-0.482569121,0.052776674,0.038218922,4.99,0
12259,-3.202992533,-0.174264503,1.583222827,-2.484886897,-0.90967925,-0.585984859,0.64087929,-0.151784057,3.93240674,-0.041421215,2.14842509,-2.026389853,0.519053777,0.650815459,-0.478386189,-0.01124177,-0.138636845,0.992593353,-0.123039695,0.131982306,-0.498185824,0.444545677,-0.021298301,0.316477613,0.885607888,-0.085679416,0.202570736,0.119765217,137.17,0
12600,-2.130335609,-0.308563642,1.960456176,2.566007903,1.285829527,1.045688507,-0.1889354,-0.196308529,1.147373588,0.967392616,0.731859401,-2.072321184,2.715533763,0.432466615,-1.400609606,0.775076794,-0.435716088,1.042252301,0.781267896,-1.116311081,-0.515056332,0.256405246,0.753569645,-0.972319324,-0.272540838,-0.02806105,-0.112772822,-0.348686107,0,0
12615,1.174604709,0.571677108,0.997267542,2.507866534,0.027845601,0.296991794,-0.255005933,-0.082135657,0.70131312,0.228588987,-0.118889074,-2.141111572,3.266935143,1.179499473,-0.007078787,1.19102764,-0.430467433,0.29818121400000003,-1.031126883,-0.02179993,-0.25393234,-0.518921312,-0.026724803,-0.506908597,0.326100754,-0.1409003,-0.005338617,0.028062278,26.97,0
12624,-1.050422057,0.089057961,2.254835919,-2.850219682,-0.133247279,-0.719019896,0.326113944,-0.069355097,2.538036585,-2.659215819,-0.060094175,-1.717447472,2.526657727,0.778006953,-0.637177644,0.187711344,-0.174197478,0.507156092,-0.857056264,-0.012750108,0.029407975,0.354396848,-0.365864036,-0.103557452,0.730266684,-0.140939804,-0.01245345,0.052909526,49,0
12760,-1.748237291,0.643972412,2.528570791,0.079434193,-0.208465608,0.618664874,0.185158954,0.0764647,1.800158862,0.144273137,2.3038050390000002,-1.755096644,1.791719902,0.752158852,-0.583154138,-0.023718101,0.314517549,0.431783784,-0.303454476,0.091583761,-0.185295154,0.618878891,0.024939302,0.026268389,0.381424308,0.487368561,0.37869694,-0.09212555,51.5,0
13074,-2.890989309,-1.045899601,2.882981107,1.109980749,3.526931924,0.721676983,-0.944037636,0.20538386,0.693370322,0.219454797,2.987255474,-1.682444861,1.755522061,1.045816416,-0.533738025,0.240240281,0.089497937,-1.325574246,-4.021062314,-1.085985867,-0.122281451,0.761545956,-1.041193609,-0.976249059,0.027780835,-0.120933043,-0.047148029,-0.609130489,10.65,0
13086,-0.913901685,3.186312192,-2.190494809,1.334383587,0.984337817,-1.877132582,1.267915589,-0.758177261,2.777586245,1.506166369,2.169601189,-2.939934938,2.041546287,-3.296573775,0.471329689,0.394530257,3.206652076,1.510219473,-0.854651359,1.319544729,-0.684830147,-0.381518281,0.083242175,-0.038635592,-0.132641459,-0.51754855,0.291107857,-0.461609568,1.79,0
13151,1.161070297,0.035514456,1.00451924,0.339201963,-0.71169421,-0.576557975,-0.372522201,-0.130870263,1.537215241,-0.611425621,1.349539001,-1.718877816,2.414465168,1.43190208,0.692068368,0.089188635,0.672791185,-0.791208285,-0.735534424,-0.061420009,-0.275440307,-0.536518638,0.210811237,0.391186218,-0.11390015,0.755288357,-0.071339397,0.013200863,24.99,0
13163,-0.251858357,0.032382275,1.559007541,-0.615558565,-0.134001505,-1.541983671,-0.205832778,-0.294189092,1.799371444,-1.334089315,1.3797968,-1.356636907,3.098088942,1.456577695,1.639780213,-1.261333026,1.171130634,0.277990034,2.086261309,0.348178764,-0.043188094,0.180481052,0.123448145,0.740006292,-0.53127357100000006,-0.042032079,0.093470705,0.094716433,3.91,0
13493,1.151931584,0.346903022,0.747527432,1.352853408,-0.344689341,-0.549754325,-0.099358137,-0.116643932,1.395134586,-0.414244448,1.026317775,-2.307458638,1.193031864,1.884047065,0.579625314,-0.194633878,0.667340859,-0.399012158,-1.055788776,-0.235085287,-0.174801717,-0.23809703,0.078918408,0.317761415,0.352103885,-0.493088235,0.010433485,0.020850709,11.95,0
13753,-1.538107335,-0.16704354,1.246293212,0.478197988,0.359718841,-0.320977362,0.341666594,-0.075512498,1.515320961,-0.367462641,1.247474644,-2.696565789,-0.167243621,1.642416544,-1.597279322,-0.005707003,0.420021018,0.536807692,0.723085742,-0.75166749,-0.387893398,-0.312866139,0.618225613,-0.072096967,-0.340914888,0.135258901,-0.097050487,0.074575141,43.71,0
13912,-1.061635411,0.720603141,2.467821536,0.218737781,-0.259300578,0.66611782,-0.142715424,0.244024647,1.52031044,-0.55269413,2.065209691,-1.46776056,1.864809496,0.92199748,-1.200404457,-0.170341762,0.537539505,0.196289278,-0.095491612,-0.102056388,-0.104325353,0.2757677,-0.088830602,-9.04474e-4,-0.431947719,0.164598552,-0.606801991,-0.406075679,12.99,0
13956,-0.8790754,1.463211959,0.97363778,0.711256653,0.031862386,-1.006709339,0.569758647,0.242726226,0.282174477,-0.540095674,-0.330007022,-3.909687525,-0.666966884,2.36867452,-1.033890785,0.964185298,0.226610054,-0.02004219,-1.669585329,-0.510824534,-0.08016887,-0.381432275,-0.020393028,0.286217133,-0.445500478,0.623668334,-0.283906381,0.055984079,8.54,0
14029,-1.39249532,0.648353674,2.773889034,3.196665274,-0.600546956,1.236008,0.305347409,0.093095933,1.202625494,0.782335801,0.171275679,-3.530617823,0.380876958,0.947748282,0.275757174,-0.426136789,1.179291892,0.123385211,0.436481665,0.15623347,-0.35365726200000003,-0.058053689,0.177993849,-0.005415861,0.032830057,0.236687734,0.27065776,-0.006230275,136.9,0
14293,-0.346350986,1.239319487,1.426294348,0.266770311,0.090052023,-0.914445378,0.659791902,-0.164514045,0.865463465,-0.893711635,0.755548648,-2.515836585,1.899520582,0.977761868,0.141687198,0.349904372,0.730272826,0.122090858,-0.295354457,0.095067719,-0.408901324,-0.86508463,0.011746773,0.270593856,-0.175396703,0.032879609,0.217330495,0.092574377,10.99,0
14299,-1.960782648,-1.02136986,1.601870341,-1.124638905,1.917680296,-1.689738481,-0.680276765,-0.039437566,1.688403882,-1.112175956,-0.473451101,-2.923045497,1.282299315,1.363243988,-0.516902846,1.325563203,-0.609769866,0.12766679,-1.427916943,-0.44037544,-0.334512961,-0.85076188,-0.202246687,-0.482226898,-0.510374057,0.434789565,0.010254145,0.120472514,11.99,0
14305,-0.408427156,1.259201815,1.56065007,0.286148144,0.205258418,-0.632104108,0.610502617,-0.085158278,0.733425651,-0.953155045,1.395168363,-1.937085018,2.539414833,0.882736984,0.290516833,-0.074246411,1.088520976,-0.525106568,-0.78169948,0.087584183,-0.354127205,-0.631030808,0.060889257,0.311201133,-0.270192354,0.039849123,0.240751686,0.093795618,4.88,0
